"initial_alias","converted_alias","name","description","namespace"
"ENSMUSG00000022557","ENSMUSG00000022557","Bop1","block of proliferation 1 [Source:MGI Symbol;Acc:MGI:1334460]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020393","ENSMUSG00000020393","Kremen1","kringle containing transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1933988]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035268","ENSMUSG00000035268","Pkig","protein kinase inhibitor, gamma [Source:MGI Symbol;Acc:MGI:1343086]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039377","ENSMUSG00000039377","Hlx","H2.0-like homeobox [Source:MGI Symbol;Acc:MGI:96109]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027365","ENSMUSG00000027365","Trpm7","transient receptor potential cation channel, subfamily M, member 7 [Source:MGI Symbol;Acc:MGI:1929996]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000067995","ENSMUSG00000067995","Gtf2f2","general transcription factor IIF, polypeptide 2 [Source:MGI Symbol;Acc:MGI:1915955]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000044447","ENSMUSG00000044447","Dock5","dedicator of cytokinesis 5 [Source:MGI Symbol;Acc:MGI:2652871]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030965","ENSMUSG00000030965","Abraxas2","BRISC complex subunit [Source:MGI Symbol;Acc:MGI:1926116]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024659","ENSMUSG00000024659","Anxa1","annexin A1 [Source:MGI Symbol;Acc:MGI:96819]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034109","ENSMUSG00000034109","Golim4","golgi integral membrane protein 4 [Source:MGI Symbol;Acc:MGI:1920374]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042396","ENSMUSG00000042396","Rbm7","RNA binding motif protein 7 [Source:MGI Symbol;Acc:MGI:1914260]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032763","ENSMUSG00000032763","Ilvbl","ilvB (bacterial acetolactate synthase)-like [Source:MGI Symbol;Acc:MGI:1351911]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000071650","ENSMUSG00000071650","Ganab","alpha glucosidase 2 alpha neutral subunit [Source:MGI Symbol;Acc:MGI:1097667]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020868","ENSMUSG00000020868","Xylt2","xylosyltransferase II [Source:MGI Symbol;Acc:MGI:2444797]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024413","ENSMUSG00000024413","Npc1","NPC intracellular cholesterol transporter 1 [Source:MGI Symbol;Acc:MGI:1097712]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000043251","ENSMUSG00000043251","Exoc3l","exocyst complex component 3-like [Source:MGI Symbol;Acc:MGI:3041195]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024238","ENSMUSG00000024238","Zeb1","zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000052852","ENSMUSG00000052852","Reep1","receptor accessory protein 1 [Source:MGI Symbol;Acc:MGI:1098827]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028991","ENSMUSG00000028991","Mtor","mechanistic target of rapamycin kinase [Source:MGI Symbol;Acc:MGI:1928394]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000048537","ENSMUSG00000048537","Phldb1","pleckstrin homology like domain, family B, member 1 [Source:MGI Symbol;Acc:MGI:2143230]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032330","ENSMUSG00000032330","Cox7a2","cytochrome c oxidase subunit 7A2 [Source:MGI Symbol;Acc:MGI:1316715]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000054766","ENSMUSG00000054766","Set","SET nuclear oncogene [Source:MGI Symbol;Acc:MGI:1860267]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038510","ENSMUSG00000038510","Rpf2","ribosome production factor 2 homolog [Source:MGI Symbol;Acc:MGI:1914489]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020738","ENSMUSG00000020738","Sumo2","small ubiquitin-like modifier 2 [Source:MGI Symbol;Acc:MGI:2158813]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021895","ENSMUSG00000021895","Arhgef3","Rho guanine nucleotide exchange factor (GEF) 3 [Source:MGI Symbol;Acc:MGI:1918954]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021990","ENSMUSG00000021990","Spata13","spermatogenesis associated 13 [Source:MGI Symbol;Acc:MGI:104838]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000089715","ENSMUSG00000089715","Cbx6","chromobox 6 [Source:MGI Symbol;Acc:MGI:3512628]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000057672","ENSMUSG00000057672","Pkn1","protein kinase N1 [Source:MGI Symbol;Acc:MGI:108022]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034189","ENSMUSG00000034189","Hsdl1","hydroxysteroid dehydrogenase like 1 [Source:MGI Symbol;Acc:MGI:1919802]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030835","ENSMUSG00000030835","Nomo1","nodal modulator 1 [Source:MGI Symbol;Acc:MGI:2385850]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022400","ENSMUSG00000022400","Rbx1","ring-box 1 [Source:MGI Symbol;Acc:MGI:1891829]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021023","ENSMUSG00000021023","Prorp","protein only RNase P catalytic subunit [Source:MGI Symbol;Acc:MGI:1913382]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025873","ENSMUSG00000025873","Faf2","Fas associated factor family member 2 [Source:MGI Symbol;Acc:MGI:1923827]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000048799","ENSMUSG00000048799","Cep120","centrosomal protein 120 [Source:MGI Symbol;Acc:MGI:2147298]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027327","ENSMUSG00000027327","Adissp","adipose secreted signaling protein [Source:MGI Symbol;Acc:MGI:1914576]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028247","ENSMUSG00000028247","Coq3","coenzyme Q3 methyltransferase [Source:MGI Symbol;Acc:MGI:101813]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036323","ENSMUSG00000036323","Srp72","signal recognition particle 72 [Source:MGI Symbol;Acc:MGI:1333795]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040331","ENSMUSG00000040331","Nsmce4a","NSE4 homolog A, SMC5-SMC6 complex component [Source:MGI Symbol;Acc:MGI:1915122]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026355","ENSMUSG00000026355","Mcm6","minichromosome maintenance complex component 6 [Source:MGI Symbol;Acc:MGI:1298227]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000071176","ENSMUSG00000071176","Arhgef10","Rho guanine nucleotide exchange factor (GEF) 10 [Source:MGI Symbol;Acc:MGI:2444453]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030016","ENSMUSG00000030016","Zfp638","zinc finger protein 638 [Source:MGI Symbol;Acc:MGI:1203484]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000047067","ENSMUSG00000047067","Dusp28","dual specificity phosphatase 28 [Source:MGI Symbol;Acc:MGI:1914696]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040658","ENSMUSG00000040658","Dnph1","2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:MGI Symbol;Acc:MGI:3039376]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021957","ENSMUSG00000021957","Tkt","transketolase [Source:MGI Symbol;Acc:MGI:105992]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028088","ENSMUSG00000028088","Fmo5","flavin containing monooxygenase 5 [Source:MGI Symbol;Acc:MGI:1310004]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032727","ENSMUSG00000032727","Mier3","MIER family member 3 [Source:MGI Symbol;Acc:MGI:2442317]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033191","ENSMUSG00000033191","Tie1","tyrosine kinase with immunoglobulin-like and EGF-like domains 1 [Source:MGI Symbol;Acc:MGI:99906]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040383","ENSMUSG00000040383","Aqr","aquarius [Source:MGI Symbol;Acc:MGI:1276102]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000049907","ENSMUSG00000049907","Rasl11b","RAS-like, family 11, member B [Source:MGI Symbol;Acc:MGI:1916189]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000004040","ENSMUSG00000004040","Stat3","signal transducer and activator of transcription 3 [Source:MGI Symbol;Acc:MGI:103038]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020477","ENSMUSG00000020477","Mrps24","mitochondrial ribosomal protein S24 [Source:MGI Symbol;Acc:MGI:1928142]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000099966","ENSMUSG00000099966","2810402E24Rik","RIKEN cDNA 2810402E24 gene [Source:MGI Symbol;Acc:MGI:1913715]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022601","ENSMUSG00000022601","Zbtb11","zinc finger and BTB domain containing 11 [Source:MGI Symbol;Acc:MGI:2443876]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029623","ENSMUSG00000029623","Pdap1","PDGFA associated protein 1 [Source:MGI Symbol;Acc:MGI:2448536]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000015468","ENSMUSG00000015468","Notch4","notch 4 [Source:MGI Symbol;Acc:MGI:107471]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030172","ENSMUSG00000030172","Erc1","ELKS/RAB6-interacting/CAST family member 1 [Source:MGI Symbol;Acc:MGI:2151013]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029763","ENSMUSG00000029763","Exoc4","exocyst complex component 4 [Source:MGI Symbol;Acc:MGI:1096376]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022003","ENSMUSG00000022003","Slc25a30","solute carrier family 25, member 30 [Source:MGI Symbol;Acc:MGI:1914804]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025508","ENSMUSG00000025508","Rplp2","ribosomal protein, large P2 [Source:MGI Symbol;Acc:MGI:1914436]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000044934","ENSMUSG00000044934","Zfp367","zinc finger protein 367 [Source:MGI Symbol;Acc:MGI:2442266]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034163","ENSMUSG00000034163","Zfc3h1","zinc finger, C3H1-type containing [Source:MGI Symbol;Acc:MGI:2446143]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000062519","ENSMUSG00000062519","Zfp398","zinc finger protein 398 [Source:MGI Symbol;Acc:MGI:1917856]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020231","ENSMUSG00000020231","Dip2a","disco interacting protein 2 homolog A [Source:MGI Symbol;Acc:MGI:2385920]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021079","ENSMUSG00000021079","Timm9","translocase of inner mitochondrial membrane 9 [Source:MGI Symbol;Acc:MGI:1353436]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038828","ENSMUSG00000038828","Tmem214","transmembrane protein 214 [Source:MGI Symbol;Acc:MGI:1916046]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000015002","ENSMUSG00000015002","Efr3a","EFR3 homolog A [Source:MGI Symbol;Acc:MGI:1923990]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039450","ENSMUSG00000039450","Dcxr","dicarbonyl L-xylulose reductase [Source:MGI Symbol;Acc:MGI:1915130]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020092","ENSMUSG00000020092","Pald1","phosphatase domain containing, paladin 1 [Source:MGI Symbol;Acc:MGI:1351623]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028108","ENSMUSG00000028108","Ecm1","extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:103060]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022559","ENSMUSG00000022559","Fbxl6","F-box and leucine-rich repeat protein 6 [Source:MGI Symbol;Acc:MGI:1354705]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019961","ENSMUSG00000019961","Tmpo","thymopoietin [Source:MGI Symbol;Acc:MGI:106920]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030102","ENSMUSG00000030102","Itpr1","inositol 1,4,5-trisphosphate receptor 1 [Source:MGI Symbol;Acc:MGI:96623]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038146","ENSMUSG00000038146","Notch3","notch 3 [Source:MGI Symbol;Acc:MGI:99460]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026425","ENSMUSG00000026425","Srgap2","SLIT-ROBO Rho GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:109605]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001424","ENSMUSG00000001424","Snd1","staphylococcal nuclease and tudor domain containing 1 [Source:MGI Symbol;Acc:MGI:1929266]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000005374","ENSMUSG00000005374","Tbl2","transducin (beta)-like 2 [Source:MGI Symbol;Acc:MGI:1351652]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029407","ENSMUSG00000029407","Uso1","USO1 vesicle docking factor [Source:MGI Symbol;Acc:MGI:1929095]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035629","ENSMUSG00000035629","Rubcn","RUN domain and cysteine-rich domain containing, Beclin 1-interacting protein [Source:MGI Symbol;Acc:MGI:1915160]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000074748","ENSMUSG00000074748","Atxn7l3b","ataxin 7-like 3B [Source:MGI Symbol;Acc:MGI:1914971]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032264","ENSMUSG00000032264","Zw10","zw10 kinetochore protein [Source:MGI Symbol;Acc:MGI:1349478]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037815","ENSMUSG00000037815","Ctnna1","catenin (cadherin associated protein), alpha 1 [Source:MGI Symbol;Acc:MGI:88274]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000068114","ENSMUSG00000068114","Ccdc134","coiled-coil domain containing 134 [Source:MGI Symbol;Acc:MGI:1923707]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032602","ENSMUSG00000032602","Slc25a20","solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20 [Source:MGI Symbol;Acc:MGI:1928738]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000000628","ENSMUSG00000000628","Hk2","hexokinase 2 [Source:MGI Symbol;Acc:MGI:1315197]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000052738","ENSMUSG00000052738","Suclg1","succinate-CoA ligase, GDP-forming, alpha subunit [Source:MGI Symbol;Acc:MGI:1927234]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000023965","ENSMUSG00000023965","Fbxl17","F-box and leucine-rich repeat protein 17 [Source:MGI Symbol;Acc:MGI:1354704]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019235","ENSMUSG00000019235","Rps6kl1","ribosomal protein S6 kinase-like 1 [Source:MGI Symbol;Acc:MGI:2443413]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000055013","ENSMUSG00000055013","Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:MGI Symbol;Acc:MGI:2653690]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000005936","ENSMUSG00000005936","Kctd20","potassium channel tetramerisation domain containing 20 [Source:MGI Symbol;Acc:MGI:1914239]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025403","ENSMUSG00000025403","Shmt2","serine hydroxymethyltransferase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1277989]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000015305","ENSMUSG00000015305","Sash1","SAM and SH3 domain containing 1 [Source:MGI Symbol;Acc:MGI:1917347]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000045594","ENSMUSG00000045594","Glb1","galactosidase, beta 1 [Source:MGI Symbol;Acc:MGI:88151]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024393","ENSMUSG00000024393","Prrc2a","proline-rich coiled-coil 2A [Source:MGI Symbol;Acc:MGI:1915467]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029478","ENSMUSG00000029478","Ncor2","nuclear receptor co-repressor 2 [Source:MGI Symbol;Acc:MGI:1337080]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032359","ENSMUSG00000032359","Ctsh","cathepsin H [Source:MGI Symbol;Acc:MGI:107285]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026854","ENSMUSG00000026854","Usp20","ubiquitin specific peptidase 20 [Source:MGI Symbol;Acc:MGI:1921520]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027962","ENSMUSG00000027962","Vcam1","vascular cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:98926]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041598","ENSMUSG00000041598","Cdc42ep4","CDC42 effector protein (Rho GTPase binding) 4 [Source:MGI Symbol;Acc:MGI:1929760]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029714","ENSMUSG00000029714","Gigyf1","GRB10 interacting GYF protein 1 [Source:MGI Symbol;Acc:MGI:1888677]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027624","ENSMUSG00000027624","Epb41l1","erythrocyte membrane protein band 4.1 like 1 [Source:MGI Symbol;Acc:MGI:103010]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000053819","ENSMUSG00000053819","Camk2d","calcium/calmodulin-dependent protein kinase II, delta [Source:MGI Symbol;Acc:MGI:1341265]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027204","ENSMUSG00000027204","Fbn1","fibrillin 1 [Source:MGI Symbol;Acc:MGI:95489]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046806","ENSMUSG00000046806","Cyren","cell cycle regulator of NHEJ [Source:MGI Symbol;Acc:MGI:1925662]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000085133","ENSMUSG00000085133","B930095G15Rik","RIKEN cDNA B930095G15 gene [Source:MGI Symbol;Acc:MGI:2443701]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030286","ENSMUSG00000030286","Emc3","ER membrane protein complex subunit 3 [Source:MGI Symbol;Acc:MGI:1913337]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025437","ENSMUSG00000025437","Usp33","ubiquitin specific peptidase 33 [Source:MGI Symbol;Acc:MGI:2159711]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025885","ENSMUSG00000025885","Myo5b","myosin VB [Source:MGI Symbol;Acc:MGI:106598]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000051675","ENSMUSG00000051675","Trim32","tripartite motif-containing 32 [Source:MGI Symbol;Acc:MGI:1917057]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034664","ENSMUSG00000034664","Itga2b","integrin alpha 2b [Source:MGI Symbol;Acc:MGI:96601]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024431","ENSMUSG00000024431","Nr3c1","nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000055632","ENSMUSG00000055632","Hmcn2","hemicentin 2 [Source:MGI Symbol;Acc:MGI:2677838]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000005886","ENSMUSG00000005886","Ncoa2","nuclear receptor coactivator 2 [Source:MGI Symbol;Acc:MGI:1276533]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021179","ENSMUSG00000021179","Nrde2","nrde-2 necessary for RNA interference, domain containing [Source:MGI Symbol;Acc:MGI:2670969]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034667","ENSMUSG00000034667","Xpot","exportin, tRNA (nuclear export receptor for tRNAs) [Source:MGI Symbol;Acc:MGI:1920442]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000048410","ENSMUSG00000048410","Zfp407","zinc finger protein 407 [Source:MGI Symbol;Acc:MGI:2685179]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000071256","ENSMUSG00000071256","Zfp213","zinc finger protein 213 [Source:MGI Symbol;Acc:MGI:3053094]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000069094","ENSMUSG00000069094","Pde7a","phosphodiesterase 7A [Source:MGI Symbol;Acc:MGI:1202402]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031839","ENSMUSG00000031839","Hsbp1","heat shock factor binding protein 1 [Source:MGI Symbol;Acc:MGI:1915446]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028776","ENSMUSG00000028776","Tinagl1","tubulointerstitial nephritis antigen-like 1 [Source:MGI Symbol;Acc:MGI:2137617]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041935","ENSMUSG00000041935","Rimoc1","RAB7A interacting MON1-CCZ1 complex subunit 1 [Source:MGI Symbol;Acc:MGI:2146232]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030884","ENSMUSG00000030884","Uqcrc2","ubiquinol cytochrome c reductase core protein 2 [Source:MGI Symbol;Acc:MGI:1914253]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038167","ENSMUSG00000038167","Plekhg6","pleckstrin homology domain containing, family G (with RhoGef domain) member 6 [Source:MGI Symbol;Acc:MGI:2682298]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032500","ENSMUSG00000032500","Dclk3","doublecortin-like kinase 3 [Source:MGI Symbol;Acc:MGI:3039580]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000018999","ENSMUSG00000018999","Slc35b4","solute carrier family 35, member B4 [Source:MGI Symbol;Acc:MGI:1931249]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029804","ENSMUSG00000029804","Herc3","hect domain and RLD 3 [Source:MGI Symbol;Acc:MGI:1921248]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046658","ENSMUSG00000046658","Zfp316","zinc finger protein 316 [Source:MGI Symbol;Acc:MGI:1860402]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000005057","ENSMUSG00000005057","Sh2b2","SH2B adaptor protein 2 [Source:MGI Symbol;Acc:MGI:1345171]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031446","ENSMUSG00000031446","Cul4a","cullin 4A [Source:MGI Symbol;Acc:MGI:1914487]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024222","ENSMUSG00000024222","Fkbp5","FK506 binding protein 5 [Source:MGI Symbol;Acc:MGI:104670]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025728","ENSMUSG00000025728","Pigq","phosphatidylinositol glycan anchor biosynthesis, class Q [Source:MGI Symbol;Acc:MGI:1333114]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000008730","ENSMUSG00000008730","Hipk1","homeodomain interacting protein kinase 1 [Source:MGI Symbol;Acc:MGI:1314873]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029686","ENSMUSG00000029686","Cul1","cullin 1 [Source:MGI Symbol;Acc:MGI:1349658]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026104","ENSMUSG00000026104","Stat1","signal transducer and activator of transcription 1 [Source:MGI Symbol;Acc:MGI:103063]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000052331","ENSMUSG00000052331","Ankrd44","ankyrin repeat domain 44 [Source:MGI Symbol;Acc:MGI:3045243]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038497","ENSMUSG00000038497","Tmco3","transmembrane and coiled-coil domains 3 [Source:MGI Symbol;Acc:MGI:2444946]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028830","ENSMUSG00000028830","AU040320","expressed sequence AU040320 [Source:MGI Symbol;Acc:MGI:2140475]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021951","ENSMUSG00000021951","Eef1akmt1","EEF1A alpha lysine methyltransferase 1 [Source:MGI Symbol;Acc:MGI:1915293]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027198","ENSMUSG00000027198","Ext2","exostosin glycosyltransferase 2 [Source:MGI Symbol;Acc:MGI:108050]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020137","ENSMUSG00000020137","Thap2","THAP domain containing, apoptosis associated protein 2 [Source:MGI Symbol;Acc:MGI:1914066]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000070476","ENSMUSG00000070476","Fam217b","family with sequence similarity 217, member B [Source:MGI Symbol;Acc:MGI:1918782]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028518","ENSMUSG00000028518","Prkaa2","protein kinase, AMP-activated, alpha 2 catalytic subunit [Source:MGI Symbol;Acc:MGI:1336173]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029535","ENSMUSG00000029535","Triap1","TP53 regulated inhibitor of apoptosis 1 [Source:MGI Symbol;Acc:MGI:1916326]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036371","ENSMUSG00000036371","Serbp1","serpine1 mRNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1914120]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022914","ENSMUSG00000022914","Brwd1","bromodomain and WD repeat domain containing 1 [Source:MGI Symbol;Acc:MGI:1890651]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000063972","ENSMUSG00000063972","Nr6a1","nuclear receptor subfamily 6, group A, member 1 [Source:MGI Symbol;Acc:MGI:1352459]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000048772","ENSMUSG00000048772","Tmem53","transmembrane protein 53 [Source:MGI Symbol;Acc:MGI:1916027]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025509","ENSMUSG00000025509","Pnpla2","patatin-like phospholipase domain containing 2 [Source:MGI Symbol;Acc:MGI:1914103]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028430","ENSMUSG00000028430","Nol6","nucleolar protein family 6 (RNA-associated) [Source:MGI Symbol;Acc:MGI:2140151]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000003847","ENSMUSG00000003847","Nfat5","nuclear factor of activated T cells 5 [Source:MGI Symbol;Acc:MGI:1859333]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035572","ENSMUSG00000035572","Dcaf10","DDB1 and CUL4 associated factor 10 [Source:MGI Symbol;Acc:MGI:2140179]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000073678","ENSMUSG00000073678","Pgap1","post-GPI attachment to proteins 1 [Source:MGI Symbol;Acc:MGI:2443342]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024608","ENSMUSG00000024608","Rps14","ribosomal protein S14 [Source:MGI Symbol;Acc:MGI:98107]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000043085","ENSMUSG00000043085","Tmem82","transmembrane protein 82 [Source:MGI Symbol;Acc:MGI:2384869]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037432","ENSMUSG00000037432","Fer1l5","fer-1-like 5 (C. elegans) [Source:MGI Symbol;Acc:MGI:3616091]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000084128","ENSMUSG00000084128","Esrp2","epithelial splicing regulatory protein 2 [Source:MGI Symbol;Acc:MGI:1924661]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032525","ENSMUSG00000032525","Nktr","natural killer tumor recognition sequence [Source:MGI Symbol;Acc:MGI:97346]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000057637","ENSMUSG00000057637","Prdm2","PR domain containing 2, with ZNF domain [Source:MGI Symbol;Acc:MGI:107628]","ARRAYEXPRESS,ENSG"
